ID,Prob1
13266, 0.96543
13267, 0.39428
13268, 0.76808
13269, 0.60142
13270, 0.35706
13271, 0.04697
13272, 0.70740
13273, 0.26223
13274, 0.56882
13275, 0.41107
13276, 0.30449
13277, 0.29672
13278, 0.38636
13279, 0.25728
13280, 0.61749
13281, 0.03545
13282, 0.29616
13283, 0.24429
13284, 0.91439
13285, 0.49218
13286, 0.14551
13287, 0.21356
13288, 0.66925
13289, 0.01114
13290, 0.11917
13291, 0.00525
13292, 0.60892
13293, 0.11342
13294, 0.24540
13295, 0.35211
13296, 0.21319
13297, 0.36304
13298, 0.05838
13299, 0.52532
13300, 0.26631
13301, 0.82354
13302, 0.76424
13303, 0.32630
13304, 0.18584
13305, 0.21232
13306, 0.12109
13307, 0.53791
13308, 0.48984
13309, 0.22959
13310, 0.50397
13311, 0.31123
13312, 0.13531
13313, 0.06626
13314, 0.04930
13315, 0.41968
13316, 0.38347
13317, 0.73877
13318, 0.54220
13319, 0.43741
13320, 0.64567
13321, 0.15110
13322, 0.22251
13323, 0.13379
13324, 0.21922
13325, 0.72877
13326, 0.04521
13327, 0.45568
13328, 0.16504
13329, 0.18131
13330, 0.25655
13331, 0.19556
13332, 0.14084
13333, 0.43967
13334, 0.20584
13335, 0.49057
13336, 0.04666
13337, 0.06408
13338, 0.29847
13339, 0.52689
13340, 0.70881
13341, 0.48383
13342, 0.39447
13343, 0.18969
13344, 0.14402
13345, 0.62172
13346, 0.28037
13347, 0.09426
13348, 0.38443
13349, 0.07390
13350, 0.85770
13351, 0.19242
13352, 0.82589
13353, 0.82243
13354, 0.01701
13355, 0.31395
13356, 0.37542
13357, 0.26985
13358, 0.15906
13359, 0.20944
13360, 0.12746
13361, 0.27408
13362, 0.21358
13363, 0.91921
13364, 0.28680
13365, 0.68755
13366, 0.67073
13367, 0.08180
13368, 0.23463
13369, 0.31022
13370, 0.02612
13371, 0.15316
13372, 0.70197
13373, 0.89827
13374, 0.22277
13375, 0.44606
13376, 0.52048
13377, 0.12384
13378, 0.34768
13379, 0.31761
13380, 0.55414
13381, 0.61610
13382, 0.25234
13383, 0.48057
13384, 0.57210
13385, 0.15255
13386, 0.56512
13387, 0.26192
13388, 0.08486
13389, 0.08531
13390, 0.03722
13391, 0.03353
13392, 0.50478
13393, 0.28581
13394, 0.18998
13395, 0.37149
13396, 0.16037
13397, 0.38425
13398, 0.44063
13399, 0.78174
13400, 0.01819
13401, 0.47920
13402, 0.33303
13403, 0.64603
13404, 0.13439
13405, 0.22403
13406, 0.67986
13407, 0.28553
13408, 0.06162
13409, 0.09602
13410, 0.41560
13411, 0.73193
13412, 0.53643
13413, 0.41247
13414, 0.16947
13415, 0.11277
13416, 0.36806
13417, 0.35278
13418, 0.65896
13419, 0.58901
13420, 0.06289
13421, 0.32797
13422, 0.22340
13423, 0.00400
13424, 0.66916
13425, 0.55235
13426, 0.63290
13427, 0.91603
13428, 0.39098
13429, 0.41801
13430, 0.10801
13431, 0.18266
13432, 0.15292
13433, 0.50199
13434, 0.45702
13435, 0.32337
13436, 0.66724
13437, 0.68555
13438, 0.34034
13439, 0.05730
13440, 0.09750
13441, 0.49157
13442, 0.62356
13443, 0.32804
13444, 0.86255
13445, 0.40334
13446, 0.18692
13447, 0.66829
13448, 0.10233
13449, 0.11313
13450, 0.05096
13451, 0.85419
13452, 0.12886
13453, 0.18731
13454, 0.42075
13455, 0.05418
13456, 0.24974
13457, 0.54089
13458, 0.50919
13459, 0.10750
13460, 0.08958
13461, 0.57719
13462, 0.55443
13463, 0.21232
13464, 0.50906
13465, 0.51839
13466, 0.23473
13467, 0.03376
13468, 0.35579
13469, 0.51917
13470, 0.11327
13471, 0.10399
13472, 0.34996
13473, 0.27745
13474, 0.42003
13475, 0.65482
13476, 0.45626
13477, 0.74808
13478, 0.12850
13479, 0.50604
13480, 0.32228
13481, 0.54731
13482, 0.02916
13483, 0.15933
13484, 0.22920
13485, 0.69064
13486, 0.56315
13487, 0.50292
13488, 0.47546
13489, 0.35758
13490, 0.22720
13491, 0.16532
13492, 0.39798
13493, 0.36446
13494, 0.49011
13495, 0.71075
13496, 0.02852
13497, 0.28621
13498, 0.28437
13499, 0.63124
13500, 0.14110
13501, 0.44868
13502, 0.09576
13503, 0.04154
13504, 0.58894
13505, 0.35893
13506, 0.23094
13507, 0.08511
13508, 0.41807
13509, 0.94525
13510, 0.04086
13511, 0.37524
13512, 0.41460
13513, 0.74788
13514, 0.70388
13515, 0.68523
13516, 0.37849
13517, 0.26875
13518, 0.35816
13519, 0.10529
13520, 0.90446
13521, 0.77295
13522, 0.66015
13523, 0.50402
13524, 0.06602
13525, 0.21196
13526, 0.24587
13527, 0.19630
13528, 0.04355
13529, 0.07572
13530, 0.73014
13531, 0.09956
13532, 0.35624
13533, 0.42505
13534, 0.35848
13535, 0.14691
13536, 0.91692
13537, 0.17058
13538, 0.49892
13539, 0.14075
13540, 0.21133
13541, 0.02031
13542, 0.21466
13543, 0.09598
13544, 0.37491
13545, 0.04212
13546, 0.30692
13547, 0.55686
13548, 0.02413
13549, 0.31191
13550, 0.41590
13551, 0.50568
13552, 0.26738
13553, 0.06637
13554, 0.37169
13555, 0.34307
13556, 0.13666
13557, 0.29481
13558, 0.46733
13559, 0.70309
13560, 0.25994
13561, 0.15049
13562, 0.02292
13563, 0.41203
13564, 0.21889
13565, 0.05183
13566, 0.49029
13567, 0.11914
13568, 0.04089
13569, 0.45603
13570, 0.37820
13571, 0.04786
13572, 0.62375
13573, 0.80662
13574, 0.11183
13575, 0.09277
13576, 0.67656
13577, 0.25260
13578, 0.33006
13579, 0.38687
13580, 0.89589
13581, 0.07462
13582, 0.11634
13583, 0.41678
13584, 0.50395
13585, 0.82546
13586, 0.14590
13587, 0.54981
13588, 0.56641
13589, 0.50681
13590, 0.21387
13591, 0.11514
13592, 0.16132
13593, 0.36119
13594, 0.06001
13595, 0.42915
13596, 0.40557
13597, 0.46626
13598, 0.04089
13599, 0.03273
13600, 0.33340
13601, 0.64792
13602, 0.47336
13603, 0.57200
13604, 0.43365
13605, 0.47600
13606, 0.17915
13607, 0.85073
13608, 0.48789
13609, 0.23879
13610, 0.41978
13611, 0.06236
13612, 0.24890
13613, 0.64280
13614, 0.10165
13615, 0.37783
13616, 0.40778
13617, 0.76494
13618, 0.34160
13619, 0.75291
13620, 0.53964
13621, 0.56837
13622, 0.14032
13623, 0.14150
13624, 0.38125
13625, 0.45729
13626, 0.37464
13627, 0.17826
13628, 0.38612
13629, 0.26231
13630, 0.36412
13631, 0.58399
13632, 0.29134
13633, 0.11726
13634, 0.01786
13635, 0.25773
13636, 0.32360
13637, 0.51086
13638, 0.21563
13639, 0.39384
13640, 0.11376
13641, 0.63481
13642, 0.50911
13643, 0.79706
13644, 0.32486
13645, 0.07485
13646, 0.79064
13647, 0.29116
13648, 0.20972
13649, 0.11387
13650, 0.33571
13651, 0.02916
13652, 0.22344
13653, 0.06593
13654, 0.61384
13655, 0.08820
13656, 0.62045
13657, 0.12234
13658, 0.64448
13659, 0.15153
13660, 0.80616
13661, 0.14200
13662, 0.25792
13663, 0.11501
13664, 0.49062
13665, 0.50292
13666, 0.50979
13667, 0.56720
13668, 0.03882
13669, 0.15008
13670, 0.37554
13671, 0.81403
13672, 0.71654
13673, 0.28950
13674, 0.68353
13675, 0.47357
13676, 0.23461
13677, 0.34458
13678, 0.26000
13679, 0.82225
13680, 0.66122
13681, 0.39293
13682, 0.52967
13683, 0.57025
13684, 0.25848
13685, 0.34531
13686, 0.41189
13687, 0.19224
13688, 0.31305
13689, 0.41402
13690, 0.48076
13691, 0.07838
13692, 0.67905
13693, 0.47515
13694, 0.13759
13695, 0.13307
13696, 0.33839
13697, 0.56023
13698, 0.27333
13699, 0.85232
13700, 0.20065
13701, 0.03411
13702, 0.59125
13703, 0.48409
13704, 0.11367
13705, 0.10421
13706, 0.85868
13707, 0.16971
13708, 0.04943
13709, 0.58005
13710, 0.07427
13711, 0.27183
13712, 0.12465
13713, 0.00883
13714, 0.28407
13715, 0.32176
13716, 0.78813
13717, 0.50315
13718, 0.42725
13719, 0.29805
13720, 0.11154
13721, 0.39292
13722, 0.28142
13723, 0.24034
13724, 0.23149
13725, 0.00762
13726, 0.33442
13727, 0.32761
13728, 0.27693
13729, 0.48773
13730, 0.75038
13731, 0.46751
13732, 0.05040
13733, 0.36472
13734, 0.92583
13735, 0.44168
13736, 0.70340
13737, 0.29966
13738, 0.41572
13739, 0.58228
13740, 0.63954
13741, 0.27667
13742, 0.25738
13743, 0.11950
13744, 0.64747
13745, 0.68344
13746, 0.17890
13747, 0.04983
13748, 0.38107
13749, 0.24907
13750, 0.63881
13751, 0.80835
13752, 0.69702
13753, 0.56331
13754, 0.40745
13755, 0.14843
13756, 0.26936
13757, 0.18256
13758, 0.25787
13759, 0.37113
13760, 0.13149
13761, 0.12898
13762, 0.52791
13763, 0.17272
13764, 0.08593
13765, 0.02179
13766, 0.14584
13767, 0.15555
13768, 0.15394
13769, 0.28011
13770, 0.36862
13771, 0.39323
13772, 0.01832
13773, 0.25270
13774, 0.16504
13775, 0.11309
13776, 0.04536
13777, 0.09524
13778, 0.02195
13779, 0.54277
13780, 0.11221
13781, 0.73951
13782, 0.55002
13783, 0.24050
13784, 0.05285
13785, 0.31977
13786, 0.14269
13787, 0.38303
13788, 0.31625
13789, 0.58005
13790, 0.44550
13791, 0.14893
13792, 0.14846
13793, 0.41967
13794, 0.36048
13795, 0.62824
13796, 0.33511
13797, 0.44139
13798, 0.31358
13799, 0.41663
13800, 0.82509
13801, 0.48768
13802, 0.33823
13803, 0.60159
13804, 0.29106
13805, 0.34971
13806, 0.27797
13807, 0.31771
13808, 0.46919
13809, 0.22760
13810, 0.04312
13811, 0.66502
13812, 0.40944
13813, 0.71872
13814, 0.12419
13815, 0.52385
13816, 0.12201
13817, 0.24204
13818, 0.43144
13819, 0.26938
13820, 0.55277
13821, 0.38524
13822, 0.84372
13823, 0.08321
13824, 0.49561
13825, 0.56962
13826, 0.04739
13827, 0.16671
13828, 0.75867
13829, 0.03688
13830, 0.50189
13831, 0.12184
13832, 0.23754
13833, 0.51579
13834, 0.15373
13835, 0.07986
13836, 0.05568
13837, 0.45587
13838, 0.52044
13839, 0.67526
13840, 0.27238
13841, 0.40212
13842, 0.47653
13843, 0.47478
13844, 0.03498
13845, 0.16719
13846, 0.66642
13847, 0.76323
13848, 0.28838
13849, 0.37274
13850, 0.73606
13851, 0.28551
13852, 0.04922
13853, 0.58742
13854, 0.20012
13855, 0.46135
13856, 0.66735
13857, 0.69014
13858, 0.03690
13859, 0.51438
13860, 0.78324
13861, 0.81430
13862, 0.43673
13863, 0.51659
13864, 0.12996
13865, 0.17425
13866, 0.27105
13867, 0.09658
13868, 0.17428
13869, 0.12700
13870, 0.37720
13871, 0.03438
13872, 0.69663
13873, 0.53558
13874, 0.38874
13875, 0.77980
13876, 0.15803
13877, 0.01832
13878, 0.38497
13879, 0.74516
13880, 0.27091
13881, 0.16823
13882, 0.10720
13883, 0.28143
13884, 0.12681
13885, 0.86652
13886, 0.60278
13887, 0.27965
13888, 0.86623
13889, 0.32095
13890, 0.52927
13891, 0.52737
13892, 0.18513
13893, 0.19863
13894, 0.22336
13895, 0.14903
13896, 0.08919
13897, 0.59415
13898, 0.46386
13899, 0.20886
13900, 0.42822
13901, 0.83699
13902, 0.24670
13903, 0.13280
13904, 0.34419
13905, 0.42623
13906, 0.17765
13907, 0.06693
13908, 0.75991
13909, 0.01558
13910, 0.03971
13911, 0.72135
13912, 0.07336
13913, 0.18322
13914, 0.63898
13915, 0.09298
13916, 0.08438
13917, 0.70006
13918, 0.63241
13919, 0.09588
13920, 0.56931
13921, 0.74314
13922, 0.40130
13923, 0.79177
13924, 0.24429
13925, 0.40503
13926, 0.43542
13927, 0.72727
13928, 0.06474
13929, 0.09836
13930, 0.42042
13931, 0.40930
13932, 0.10206
13933, 0.46532
13934, 0.07254
13935, 0.12906
13936, 0.24788
13937, 0.05883
13938, 0.11249
13939, 0.02756
13940, 0.16400
13941, 0.05510
13942, 0.03884
13943, 0.71128
13944, 0.20394
13945, 0.79679
13946, 0.10489
13947, 0.18054
13948, 0.48121
13949, 0.49727
13950, 0.42032
13951, 0.09963
13952, 0.45827
13953, 0.22309
13954, 0.37510
13955, 0.38008
13956, 0.07842
13957, 0.44314
13958, 0.58906
13959, 0.47309
13960, 0.08367
13961, 0.10864
13962, 0.47395
13963, 0.06619
13964, 0.02721
13965, 0.48128
13966, 0.09720
13967, 0.08429
13968, 0.44155
13969, 0.74488
13970, 0.35590
13971, 0.65601
13972, 0.04869
13973, 0.75950
13974, 0.09289
13975, 0.59039
13976, 0.05808
13977, 0.38196
13978, 0.22682
13979, 0.40904
13980, 0.21820
13981, 0.34347
13982, 0.78672
13983, 0.53210
13984, 0.35793
13985, 0.31212
13986, 0.69583
13987, 0.06456
13988, 0.21693
13989, 0.20065
13990, 0.61409
13991, 0.15164
13992, 0.28683
13993, 0.20239
13994, 0.04950
13995, 0.08466
13996, 0.44540
13997, 0.03603
13998, 0.42902
13999, 0.03860
14000, 0.39406
14001, 0.66345
14002, 0.27585
14003, 0.04051
14004, 0.46962
14005, 0.69654
14006, 0.14646
14007, 0.19429
14008, 0.25795
14009, 0.24776
14010, 0.53871
14011, 0.71936
14012, 0.74907
14013, 0.27603
14014, 0.10631
14015, 0.39308
14016, 0.52441
14017, 0.62499
14018, 0.16504
14019, 0.48008
14020, 0.06909
14021, 0.69173
14022, 0.16877
14023, 0.04375
14024, 0.54732
14025, 0.48610
14026, 0.20327
14027, 0.06653
14028, 0.46922
14029, 0.20439
14030, 0.30832
14031, 0.21402
14032, 0.65001
14033, 0.09452
14034, 0.68217
14035, 0.35763
14036, 0.77688
14037, 0.35998
14038, 0.17162
14039, 0.40354
14040, 0.66376
14041, 0.37327
14042, 0.04619
14043, 0.23248
14044, 0.44460
14045, 0.13035
14046, 0.10104
14047, 0.13909
14048, 0.52403
14049, 0.08816
14050, 0.51076
14051, 0.36237
14052, 0.04308
14053, 0.27770
14054, 0.21719
14055, 0.61476
14056, 0.06567
14057, 0.34853
14058, 0.48507
14059, 0.65594
14060, 0.74282
14061, 0.23006
14062, 0.03895
14063, 0.43549
14064, 0.10299
14065, 0.49900
14066, 0.40455
14067, 0.21407
14068, 0.80651
14069, 0.07720
14070, 0.23952
14071, 0.96543
14072, 0.64712
14073, 0.26009
14074, 0.44669
14075, 0.17177
14076, 0.05529
14077, 0.09149
14078, 0.87032
14079, 0.24482
14080, 0.27633
14081, 0.32912
14082, 0.33812
14083, 0.37865
14084, 0.10093
14085, 0.51792
14086, 0.52882
14087, 0.24165
14088, 0.55785
14089, 0.74743
14090, 0.24416
14091, 0.14619
14092, 0.09730
14093, 0.19335
14094, 0.19091
14095, 0.02686
14096, 0.64543
14097, 0.20270
14098, 0.23700
14099, 0.46323
14100, 0.70704
14101, 0.43274
14102, 0.12865
14103, 0.03282
14104, 0.82440
14105, 0.43075
14106, 0.39377
14107, 0.41858
14108, 0.06454
14109, 0.35719
14110, 0.15992
14111, 0.80610
14112, 0.88669
14113, 0.08295
14114, 0.56675
14115, 0.57302
14116, 0.73273
14117, 0.73830
14118, 0.26367
14119, 0.07724
14120, 0.54217
14121, 0.84056
14122, 0.11524
14123, 0.24072
14124, 0.01165
14125, 0.10061
14126, 0.41645
14127, 0.07345
14128, 0.63769
14129, 0.08131
14130, 0.19247
14131, 0.16431
14132, 0.11514
14133, 0.06692
14134, 0.32454
14135, 0.49414
14136, 0.74893
14137, 0.03828
14138, 0.45866
14139, 0.21685
14140, 0.77325
14141, 0.54963
14142, 0.13003
14143, 0.04767
14144, 0.29601
14145, 0.79774
14146, 0.51737
14147, 0.34958
14148, 0.54791
14149, 0.61122
14150, 0.09367
14151, 0.17346
14152, 0.43514
14153, 0.49006
14154, 0.64409
14155, 0.17348
14156, 0.02461
14157, 0.17931
14158, 0.16691
14159, 0.15200
14160, 0.69516
14161, 0.11091
14162, 0.16269
14163, 0.05110
14164, 0.52045
14165, 0.82492
14166, 0.91061
14167, 0.26813
14168, 0.46940
14169, 0.07991
14170, 0.19124
14171, 0.52239
14172, 0.11197
14173, 0.34760
14174, 0.10289
14175, 0.11068
14176, 0.12266
14177, 0.74787
14178, 0.40079
14179, 0.32301
14180, 0.17005
14181, 0.46391
14182, 0.01280
14183, 0.11696
14184, 0.12365
14185, 0.12265
14186, 0.11746
14187, 0.78447
14188, 0.10686
14189, 0.02302
14190, 0.18993
14191, 0.36952
14192, 0.17777
14193, 0.30124
14194, 0.51535
14195, 0.67941
14196, 0.12195
14197, 0.78841
14198, 0.21432
14199, 0.14302
14200, 0.25288
14201, 0.02966
14202, 0.18240
14203, 0.27962
14204, 0.67670
14205, 0.42545
14206, 0.10185
14207, 0.82438
14208, 0.79650
14209, 0.70417
14210, 0.08450
14211, 0.54451
14212, 0.64872
14213, 0.01867
14214, 0.48986
14215, 0.07686
14216, 0.78029
14217, 0.26220
14218, 0.06137
14219, 0.01516
14220, 0.68674
14221, 0.80374
14222, 0.33676
14223, 0.08020
14224, 0.51536
14225, 0.07255
14226, 0.66074
14227, 0.27373
14228, 0.16681
14229, 0.26543
14230, 0.26393
14231, 0.01831
14232, 0.16182
14233, 0.06146
14234, 0.28899
14235, 0.35941
14236, 0.16852
14237, 0.42003
14238, 0.65863
14239, 0.21312
14240, 0.62597
14241, 0.37113
14242, 0.51766
14243, 0.40729
14244, 0.21554
14245, 0.15395
14246, 0.76259
14247, 0.11861
14248, 0.25496
14249, 0.06118
14250, 0.20067
14251, 0.40288
14252, 0.20792
14253, 0.49409
14254, 0.11156
14255, 0.54719
14256, 0.08486
14257, 0.59464
14258, 0.01554
14259, 0.48362
14260, 0.28519
14261, 0.06785
14262, 0.75005
14263, 0.03336
14264, 0.49256
14265, 0.34290
14266, 0.06896
14267, 0.28525
14268, 0.80031
14269, 0.05284
14270, 0.20303
14271, 0.71088
14272, 0.10695
14273, 0.04754
14274, 0.16262
14275, 0.79991
14276, 0.40742
14277, 0.09846
14278, 0.24361
14279, 0.21583
14280, 0.48463
14281, 0.20291
14282, 0.71600
14283, 0.13483
14284, 0.21019
14285, 0.75278
14286, 0.29607
14287, 0.44709
14288, 0.37887
14289, 0.39744
14290, 0.08570
14291, 0.58680
14292, 0.48121
14293, 0.22873
14294, 0.29178
14295, 0.14893
14296, 0.65849
14297, 0.06159
14298, 0.26718
14299, 0.20153
14300, 0.49417
14301, 0.22956
14302, 0.66492
14303, 0.32130
14304, 0.61423
14305, 0.02797
14306, 0.51930
14307, 0.20076
14308, 0.12821
14309, 0.35870
14310, 0.07614
14311, 0.17173
14312, 0.11201
14313, 0.02445
14314, 0.58342
14315, 0.31433
14316, 0.24946
14317, 0.08211
14318, 0.80182
14319, 0.53495
14320, 0.06573
14321, 0.71876
14322, 0.30803
14323, 0.34666
14324, 0.34492
14325, 0.14453
14326, 0.84312
14327, 0.72512
14328, 0.40124
14329, 0.37602
14330, 0.02196
14331, 0.20958
14332, 0.44008
14333, 0.80369
14334, 0.48986
14335, 0.01218
14336, 0.59837
14337, 0.43459
14338, 0.34950
14339, 0.24334
14340, 0.73438
14341, 0.10912
14342, 0.01248
14343, 0.57327
14344, 0.21041
14345, 0.35485
14346, 0.25446
14347, 0.28578
14348, 0.61920
14349, 0.17157
14350, 0.83830
14351, 0.06082
14352, 0.08251
14353, 0.58517
14354, 0.59189
14355, 0.38437
14356, 0.12267
14357, 0.38367
14358, 0.43244
14359, 0.31989
14360, 0.05823
14361, 0.32679
14362, 0.28395
14363, 0.40878
14364, 0.34008
14365, 0.35057
14366, 0.88237
14367, 0.55304
14368, 0.31071
14369, 0.25951
14370, 0.12107
14371, 0.39153
14372, 0.38689
14373, 0.21887
14374, 0.30945
14375, 0.56591
14376, 0.15502
14377, 0.15321
14378, 0.21582
14379, 0.02669
14380, 0.13516
14381, 0.09925
14382, 0.24218
14383, 0.11123
14384, 0.28612
14385, 0.24214
14386, 0.49006
14387, 0.39479
14388, 0.02803
14389, 0.61383
14390, 0.37527
14391, 0.29424
14392, 0.64433
14393, 0.09999
14394, 0.36455
14395, 0.49024
14396, 0.53118
14397, 0.48451
14398, 0.06727
14399, 0.11631
14400, 0.51216
14401, 0.23814
14402, 0.73402
14403, 0.28892
14404, 0.69710
14405, 0.33790
14406, 0.37857
14407, 0.19398
14408, 0.55911
14409, 0.18288
14410, 0.13279
14411, 0.32902
14412, 0.60547
14413, 0.45709
14414, 0.21701
14415, 0.32963
14416, 0.02489
14417, 0.04937
14418, 0.23387
14419, 0.76751
14420, 0.47106
14421, 0.28560
14422, 0.31575
14423, 0.54018
14424, 0.31666
14425, 0.59937
14426, 0.60661
14427, 0.54352
14428, 0.64635
14429, 0.00520
14430, 0.16147
14431, 0.01014
14432, 0.65330
14433, 0.33177
14434, 0.27624
14435, 0.05654
14436, 0.01281
14437, 0.30117
14438, 0.46229
14439, 0.11157
14440, 0.18469
14441, 0.77194
14442, 0.39941
14443, 0.43721
14444, 0.10826
14445, 0.18002
14446, 0.17903
14447, 0.14649
14448, 0.26860
14449, 0.63080
14450, 0.29453
14451, 0.37381
14452, 0.50439
14453, 0.43854
14454, 0.27211
14455, 0.31485
14456, 0.12033
14457, 0.63993
14458, 0.14169
14459, 0.17132
14460, 0.04092
14461, 0.26653
14462, 0.65986
14463, 0.53388
14464, 0.14623
14465, 0.13364
14466, 0.41249
14467, 0.41530
14468, 0.40542
14469, 0.33405
14470, 0.20288
14471, 0.82269
14472, 0.08581
14473, 0.53631
14474, 0.02008
14475, 0.26453
14476, 0.76914
14477, 0.15587
14478, 0.49929
14479, 0.49297
14480, 0.69536
14481, 0.11769
14482, 0.73504
14483, 0.39391
14484, 0.50304
14485, 0.25557
14486, 0.12254
14487, 0.18562
14488, 0.28073
14489, 0.09667
14490, 0.21768
14491, 0.38017
14492, 0.09947
14493, 0.04411
14494, 0.19942
14495, 0.26206
14496, 0.07053
14497, 0.79501
14498, 0.28973
14499, 0.06871
14500, 0.17200
14501, 0.47754
14502, 0.43107
14503, 0.09154
14504, 0.71828
14505, 0.19969
14506, 0.18141
14507, 0.08487
14508, 0.06182
14509, 0.82168
14510, 0.51639
14511, 0.70336
14512, 0.66329
14513, 0.02777
14514, 0.19566
14515, 0.85671
14516, 0.30612
14517, 0.31615
14518, 0.05572
14519, 0.33489
14520, 0.08272
14521, 0.62294
14522, 0.17122
14523, 0.35601
14524, 0.04925
14525, 0.69052
14526, 0.17883
14527, 0.10650
14528, 0.09500
14529, 0.35410
14530, 0.16140
14531, 0.54685
14532, 0.02196
14533, 0.06200
14534, 0.20767
14535, 0.80067
14536, 0.74675
14537, 0.52308
14538, 0.19751
14539, 0.21196
14540, 0.28528
14541, 0.10418
14542, 0.54041
14543, 0.13514
14544, 0.20448
14545, 0.20506
14546, 0.59501
14547, 0.01706
14548, 0.16797
14549, 0.04701
14550, 0.34549
14551, 0.28245
14552, 0.29818
14553, 0.22673
14554, 0.47607
14555, 0.68483
14556, 0.43404
14557, 0.28284
14558, 0.37980
14559, 0.53449
14560, 0.59288
14561, 0.70263
14562, 0.14557
14563, 0.15881
14564, 0.58876
14565, 0.10972
14566, 0.15379
14567, 0.85179
14568, 0.66944
14569, 0.47949
14570, 0.82379
14571, 0.26942
14572, 0.43694
14573, 0.03969
14574, 0.23974
14575, 0.45673
14576, 0.38685
14577, 0.23115
14578, 0.32206
14579, 0.12241
14580, 0.29488
14581, 0.87696
14582, 0.36000
14583, 0.49310
14584, 0.01745
14585, 0.41073
14586, 0.30887
14587, 0.33197
14588, 0.28242
14589, 0.91392
14590, 0.06487
14591, 0.03844
14592, 0.46319
14593, 0.23174
14594, 0.22244
14595, 0.40593
14596, 0.06664
14597, 0.30765
14598, 0.30309
14599, 0.24588
14600, 0.47132
14601, 0.61687
14602, 0.30835
14603, 0.33792
14604, 0.10646
14605, 0.07782
14606, 0.36116
14607, 0.62241
14608, 0.05191
14609, 0.31483
14610, 0.22118
14611, 0.44794
14612, 0.79271
14613, 0.04331
14614, 0.35854
14615, 0.76082
14616, 0.47944
14617, 0.34995
14618, 0.21714
14619, 0.42047
14620, 0.13971
14621, 0.15152
14622, 0.59992
14623, 0.11651
14624, 0.25082
14625, 0.13613
14626, 0.24427
14627, 0.90994
14628, 0.82707
14629, 0.07385
14630, 0.12832
14631, 0.85776
14632, 0.15798
14633, 0.32340
14634, 0.05029
14635, 0.45767
14636, 0.78448
14637, 0.22791
14638, 0.06332
14639, 0.07262
14640, 0.40982
14641, 0.33952
14642, 0.61306
14643, 0.66724
14644, 0.15050
14645, 0.09896
14646, 0.14774
14647, 0.59541
14648, 0.59524
14649, 0.16779
14650, 0.00984
14651, 0.12184
14652, 0.38371
14653, 0.11444
14654, 0.55705
14655, 0.27696
14656, 0.27045
14657, 0.25684
14658, 0.44352
14659, 0.30828
14660, 0.09157
14661, 0.13133
14662, 0.34905
14663, 0.07988
14664, 0.29432
14665, 0.31404
14666, 0.63104
14667, 0.81651
14668, 0.06280
14669, 0.13416
14670, 0.57646
14671, 0.30231
14672, 0.10426
14673, 0.51700
14674, 0.77640
14675, 0.74610
14676, 0.05911
14677, 0.20474
14678, 0.02969
14679, 0.36021
14680, 0.08851
14681, 0.39447
14682, 0.56077
14683, 0.50308
14684, 0.17526
14685, 0.12589
14686, 0.55913
14687, 0.12570
14688, 0.22928
14689, 0.15178
14690, 0.13289
14691, 0.46923
14692, 0.25697
14693, 0.16235
14694, 0.38619
14695, 0.48215
14696, 0.08635
14697, 0.74279
14698, 0.30905
14699, 0.29789
14700, 0.34392
14701, 0.60544
14702, 0.54305
14703, 0.02716
14704, 0.39622
14705, 0.47228
14706, 0.42372
14707, 0.77669
14708, 0.06585
14709, 0.71720
14710, 0.15741
14711, 0.96987
14712, 0.44183
14713, 0.56428
14714, 0.24030
14715, 0.45162
14716, 0.24485
14717, 0.40714
14718, 0.34602
14719, 0.05104
14720, 0.18675
14721, 0.54959
14722, 0.27214
14723, 0.78891
14724, 0.89710
14725, 0.54115
14726, 0.12315
14727, 0.39534
14728, 0.11761
14729, 0.66888
14730, 0.25722
14731, 0.27696
14732, 0.81993
14733, 0.23707
14734, 0.13717
14735, 0.04857
14736, 0.53551
14737, 0.05717
14738, 0.09948
14739, 0.42208
14740, 0.09310
14741, 0.58572
14742, 0.49765
14743, 0.15653
14744, 0.25691
14745, 0.20709
14746, 0.57550
14747, 0.17880
14748, 0.06815
14749, 0.32707
14750, 0.05110
14751, 0.23816
14752, 0.51071
14753, 0.87476
14754, 0.16826
14755, 0.40916
14756, 0.01347
14757, 0.09725
14758, 0.23379
14759, 0.28112
14760, 0.11593
14761, 0.85709
14762, 0.55168
14763, 0.28518
14764, 0.03690
14765, 0.19996
14766, 0.13125
14767, 0.31030
14768, 0.69170
14769, 0.19119
14770, 0.39159
14771, 0.21718
14772, 0.06575
14773, 0.82812
14774, 0.31039
14775, 0.33936
14776, 0.23461
14777, 0.34192
14778, 0.71813
14779, 0.32780
14780, 0.45291
14781, 0.07300
14782, 0.14562
14783, 0.66928
14784, 0.39110
14785, 0.15635
14786, 0.07945
14787, 0.08758
14788, 0.25607
14789, 0.04527
14790, 0.36212
14791, 0.56329
14792, 0.13208
14793, 0.12985
14794, 0.09334
14795, 0.24141
14796, 0.29404
14797, 0.48751
14798, 0.34566
14799, 0.62816
14800, 0.10147
14801, 0.77767
14802, 0.70416
14803, 0.48650
14804, 0.80040
14805, 0.22884
14806, 0.67977
14807, 0.39931
14808, 0.01831
14809, 0.74426
14810, 0.39549
14811, 0.15505
14812, 0.62330
14813, 0.31970
14814, 0.15418
14815, 0.02706
14816, 0.31245
14817, 0.02841
14818, 0.36069
14819, 0.05883
